77	0.044348	58,859	9.85	0.031760	71,148	11.50
78	0.048797	56,249	9.28	0.035157	68,888	10.86
79	0.053739	53,504	8.73	0.038920	66,467	10.24
80	0.059403	50,629	8.20	0.043289	63,880	9.64
81	0.065873	47,621	7.68	0.048356	61,114	9.05
82	0.073082	44,484	7.19	0.054041	58,159	8.48
83	0.081070	41,233	6.72	0.060384	55,016	7.94
84	0.089947	37,890	6.27	0.067498	51,694	7.42
85	0.099842	34,482	5.84	0.075516	48,205	6.92
86	0.110863	31,040	5.43	0.084556	44,565	6.44
87	0.123088	27,598	5.04	0.094703	40,796	5.99
88	0.136563	24,201	4.68	0.106014	36,933	5.57
89	0.151299	20,896	4.34	0.118513	33,017	5.17
90	0.167291	17,735	4.03	0.132206	29,104	4.80
91	0.184520	14,768	3.74	0.147092	25,257	4.45
92	0.202954	12,043	3.47	0.163154	21,542	4.13
93	0.222555	9,599	3.23	0.180371	18,027	3.84
94	0.243272	7,463	3.01	0.198714	14,775	3.57
95	0.263821	5,647	2.82	0.217264	11,839	3.34
96	0.283833	4,157	2.64	0.235735	9,267	3.12
97	0.302916	2,977	2.49	0.253810	7,083	2.93
98	0.320672	2,075	2.36	0.271155	5,285	2.76
99	0.336706	1,410	2.24	0.287424	3,852	2.60
100	0.353541	935	2.12	0.304670	2,745	2.45
101	0.371218	605	2.01	0.322950	1,909	2.30
102	0.389779	380	1.90	0.342327	1,292	2.17
103	0.409268	232	1.80	0.362867	850	2.03
104	0.429732	137	1.70	0.384639	541	1.91
105	0.451218	78	1.60	0.407717	333	1.78
106	0.473779	43	1.51	0.432180	197	1.67
107	0.497468	23	1.42	0.458111	112	1.56
108	0.522341	11	1.34	0.485597	61	1.45
109	0.548458	5	1.26	0.514733	31	1.35
110	0.575881	2	1.18	0.545617	15	1.26
111	0.604675	1	1.11	0.578354	7	1.17
112	0.634909	0	1.04	0.613055	3	1.08
113	0.666655	0	0.97	0.649839	1	1.00
114	0.699987	0	0.90	0.688829	0	0.92
115	0.734987	0	0.84	0.730159	0	0.85
116	0.771736	0	0.78	0.771736	0	0.78
117	0.810323	0	0.72	0.810323	0	0.72
118	0.850839	0	0.67	0.850839	0	0.67
119	0.893381	0	0.61	0.893381	0	0.61
